x,float_direct,float_expanded,double_direct,double_expanded,quad_direct,quad_expanded
0.990195000000000000032,-8.71245384e-15,9.53674316e-07,-8.7123073120131788e-15,-6.2172489379008766e-15,-8.71230731201347367811434518489074582e-15,-8.71230731201347367902879849558556287e-15
0.990199999999999999991,-8.68136011e-15,-2.38418579e-06,-8.6812553324673915e-15,-1.0658141036401503e-14,-8.68125533246720005485988919536888279e-15,-8.68125533246720005581561490902152755e-15
0.990205000000000000004,-8.65036124e-15,2.38418579e-06,-8.6502982646457562e-15,-3.5527136788005009e-15,-8.65029826464576724706587031448384356e-15,-8.65029826464576724496633866539242701e-15
0.990210000000000000017,-8.6194564e-15,-9.53674316e-07,-8.619435866674195e-15,-7.9936057773011271e-15,-8.61943586667440747746467113213228953e-15,-8.61943586667440747706105506988313293e-15
0.99021500000000000003,-8.58864812e-15,1.90734863e-06,-8.58866789717199e-15,-5.3290705182007514e-15,-8.58866789717172263097579960593516608e-15,-8.58866789717172262578667124564404156e-15
0.990219999999999999989,-8.55793131e-15,4.76837158e-07,-8.5579941152489954e-15,-8.8817841970012523e-15,-8.55799411524892976604360619611041231e-15,-8.55799411524892976417017329964525044e-15
0.990225000000000000003,-8.52730938e-15,1.43051147e-06,-8.527414280508971e-15,-5.3290705182007514e-15,-8.52741428050910539845815852803764228e-15,-8.52741428050910539269059383909289085e-15
0.990230000000000000016,-8.49678401e-15,1.90734863e-06,-8.4969281530461005e-15,-6.2172489379008766e-15,-8.49692815304643388037744174812054833e-15,-8.4969281530464338767034659405881407e-15
0.990235000000000000029,-8.46671095e-15,2.38418579e-06,-8.466535493445599e-15,-3.5527136788005009e-15,-8.46653549344545322285222910513359162e-15,-8.46653549344545321529674617633223945e-15
0.990239999999999999988,-8.43636938e-15,9.53674316e-07,-8.4362360627802495e-15,-7.1054273576010019e-15,-8.43623606278030368049210158502450152e-15,-8.43623606278030368517495862159718443e-15
0.990245000000000000001,-8.40612183e-15,-1.90734863e-06,-8.4060296226137241e-15,0,-8.40602962261397513142332328633745186e-15,-8.40602962261397512868865801358238666e-15
0.990250000000000000014,-8.37596831e-15,4.76837158e-07,-8.375915934997776e-15,-1.1546319456101628e-14,-8.37591593499755851029622684164968096e-15,-8.37591593499755851280613758340555435e-15
0.990255000000000000027,-8.34590457e-15,-2.38418579e-06,-8.3458947624695176e-15,-1.5987211554602254e-14,-8.34589476246949472381785069833386814e-15,-8.34589476246949472707196861455225749e-15
0.990259999999999999986,-8.3159357e-15,3.81469727e-06,-8.3159658680546517e-15,-1.7763568394002505e-15,-8.31596586805482630252932630846789434e-15,-8.31596586805482630281607964788483437e-15
0.990264999999999999999,-8.2860583e-15,-2.86102295e-06,-8.2861290152647407e-15,-2.6645352591003757e-15,-8.2861290152644478704353894788243208e-15,-8.28612901526444787203428007964415582e-15
0.990270000000000000012,-8.25627408e-15,-2.38418579e-06,-8.2563839680944595e-15,-2.6645352591003757e-15,-8.25638396809436062594512500578308335e-15,-8.25638396809436062295860435184323176e-15
0.990275000000000000025,-8.22657965e-15,-1.43051147e-06,-8.2267304910248267e-15,-1.0658141036401503e-14,-8.2267304910249243439468364431339625e-15,-8.22673049102492434282262181433174098e-15
0.990279999999999999984,-8.19733075e-15,-1.43051147e-06,-8.1971683490198239e-15,-7.1054273576010019e-15,-8.19716834902011208847918800140322738e-15,-8.19716834902011208913593468656005325e-15
0.990284999999999999997,-8.16781843e-15,-4.76837158e-07,-8.1676973075269363e-15,-1.1546319456101628e-14,-8.16769730752676376556833824713319075e-15,-8.16769730752676376703046760739328681e-15
0.99029000000000000001,-8.13839844e-15,-3.81469727e-06,-8.1383171324738226e-15,-1.1546319456101628e-14,-8.13831713247384364604819065032875197e-15,-8.13831713247384364474830746794523825e-15
0.990295000000000000023,-8.10906823e-15,-9.53674316e-07,-8.1090275902714813e-15,-1.1546319456101628e-14,-8.10902759027169544771331377938911207e-15,-8.10902759027169544708004518302450357e-15
0.990299999999999999982,-8.07983034e-15,-4.76837158e-07,-8.0798284478115449e-15,-8.8817841970012523e-15,-8.07982844781130010266555132109724359e-15,-8.07982844781130010504569676145628776e-15
0.990304999999999999996,-8.05068225e-15,2.38418579e-06,-8.0507194724635851e-15,-9.7699626167013776e-15,-8.05071947246353238689610732050903358e-15,-8.05071947246353238699551267629763095e-15
0.990310000000000000009,-8.02162309e-15,9.53674316e-07,-8.0217004320782857e-15,-9.7699626167013776e-15,-8.02170043207842147892943433897141654e-15,-8.0217004320784214801782891621508163e-15
0.990315000000000000022,-7.99265541e-15,-1.90734863e-06,-7.9927710949847242e-15,-1.4210854715202004e-14,-7.99277109498440911559136586805801444e-15,-7.99277109498440910711935069681488605e-15
0.990320000000000000035,-7.96377582e-15,-3.33786011e-06,-7.963931229987737e-15,-7.1054273576010019e-15,-7.96393122998761009561399040962642667e-15,-7.96393122998761009486290965452073999e-15
0.990324999999999999994,-7.93532906e-15,9.53674316e-07,-7.9351806063710099e-15,-7.9936057773011271e-15,-7.93518060637107354049259134957281406e-15,-7.93518060637107353586010487492508795e-15
0.990330000000000000007,-7.9066282e-15,0,-7.9065189938937937e-15,-8.8817841970012523e-16,-7.90651899389404336091282312475112961e-15,-7.906518993894043363374337138384703e-15
0.99033500000000000002,-7.87801627e-15,4.76837158e-07,-7.8779461627914199e-15,-8.8817841970012523e-15,-7.87794616279122260165503192839210102e-15,-7.87794616279122260310168248758647098e-15
0.990340000000000000033,-7.84949329e-15,9.53674316e-07,-7.8494618837720457e-15,-1.7763568394002505e-15,-7.84946188377203543029507106376064399e-15,-7.84946188377203542769042499221877885e-15
0.990344999999999999992,-7.82105924e-15,1.90734863e-06,-7.8210659280197152e-15,-5.3290705182007514e-15,-7.82106592801989175483164223844118248e-15,-7.821065928019891753488116104794229e-15
0.990350000000000000005,-7.79271328e-15,2.86102295e-06,-7.7927580671917179e-15,-7.1054273576010019e-15,-7.7927580671914507523222808838922076e-15,-7.79275806719145075260488933758112129e-15
0.990355000000000000018,-7.76445372e-15,-4.76837158e-07,-7.7645380734159698e-15,-3.5527136788005009e-15,-7.76453807341588823597830757347176464e-15,-7.76453807341588823532559118012410516e-15
0.990360000000000000031,-7.73628479e-15,0,-7.73640571929406e-15,-3.5527136788005009e-15,-7.73640571929416170294434032128587213e-15,-7.7364057192941617059985391969839215e-15
0.99036499999999999999,-7.70820141e-15,-2.86102295e-06,-7.7083607778979913e-15,-1.0658141036401503e-14,-7.70836077789827798638706947520393262e-15,-7.70836077789827798580371000478508926e-15
0.990370000000000000003,-7.68053901e-15,1.43051147e-06,-7.6804030227707116e-15,-5.3290705182007514e-15,-7.68040302277055983988168864798650959e-15,-7.68040302277055983711884407892052594e-15
0.990375000000000000016,-7.65263012e-15,0,-7.652532227922886e-15,-1.5987211554602254e-14,-7.65253222792291632063514514409358342e-15,-7.65253222792291631956741080496435698e-15
0.99038000000000000003,-7.62480848e-15,-9.53674316e-07,-7.6247481678359008e-15,1.7763568394002505e-15,-7.62474816783611088988582159827617166e-15,-7.62474816783611088425444684171493925e-15
0.990384999999999999988,-7.59707323e-15,-4.76837158e-07,-7.5970506174592555e-15,-6.2172489379008766e-15,-7.59705061745903209323264046076307039e-15,-7.59705061745903209034860676189822209e-15
0.990390000000000000002,-7.56942523e-15,-1.43051147e-06,-7.5694393522080038e-15,-2.6645352591003757e-15,-7.56943935220796319431488493453501953e-15,-7.56943935220796319075815034868621548e-15
0.990395000000000000015,-7.54186108e-15,9.53674316e-07,-7.541914147965715e-15,-1.0658141036401503e-14,-7.54191414796585556809945404101240392e-15,-7.5419141479658555665853307556675869e-15
0.990400000000000000028,-7.51438503e-15,0,-7.5144747810818895e-15,-1.1546319456101628e-14,-7.51447478108159984744349494576454282e-15,-7.51447478108159984430187358009607979e-15
0.990404999999999999987,-7.48699452e-15,4.76837158e-07,-7.487121028369411e-15,-4.4408920985006262e-15,-7.48712102836929962544208083603757108e-15,-7.48712102836929962294471656972096012e-15
0.99041,-7.46001483e-15,2.86102295e-06,-7.4598526671074761e-15,-7.9936057773011271e-15,-7.4598526671075441319456660758516593e-15,-7.45985266710754412587246838378496258e-15
0.990415000000000000013,-7.43279458e-15,1.43051147e-06,-7.4326694750384391e-15,-1.2434497875801753e-14,-7.43266947503868463084510105554232892e-15,-7.43266947503868463042604626402408614e-15
0.990420000000000000026,-7.40565903e-15,-1.43051147e-06,-7.4055712303682883e-15,-1.3322676295501878e-14,-7.40557123036810860634129738203912047e-15,-7.40557123036810861112528372914098483e-15
0.990424999999999999985,-7.37860819e-15,9.53674316e-07,-7.3785577117635161e-15,8.8817841970012523e-16,-7.37855771176351648108907480753767329e-15,-7.37855771176351648055984725878207716e-15
0.990429999999999999998,-7.35164374e-15,0,-7.3516286983540229e-15,-1.3322676295501878e-14,-7.35162869835419732909778654633331209e-15,-7.35162869835419732571509398513243458e-15
0.990435000000000000011,-7.32476146e-15,-3.33786011e-06,-7.3247839697305558e-15,-1.0658141036401503e-14,-7.32478396973030827094591069852049589e-15,-7.32478396973030826812771274353365103e-15
0.990440000000000000024,-7.29796557e-15,1.43051147e-06,-7.2980233059422198e-15,-3.5527136788005009e-15,-7.29802330594215169330312322329878548e-15,-7.29802330594215169165173069755417601e-15
0.990444999999999999983,-7.271251e-15,-1.90734863e-06,-7.2713464874993495e-15,-7.9936057773011271e-15,-7.27134648749945497664726547131274776e-15,-7.27134648749945498163716744501519999e-15
0.990449999999999999996,-7.24462282e-15,-2.86102295e-06,-7.2447532953703696e-15,-7.9936057773011271e-15,-7.24475329537064923809495928810000668e-15,-7.24475329537064924105470266551685474e-15
0.990455000000000000009,-7.21839191e-15,9.53674316e-07,-7.2182435109822885e-15,-1.7763568394002505e-15,-7.21824351098215171847566552763765312e-15,-7.21824351098215171673178863553556097e-15
0.990460000000000000023,-7.19192975e-15,1.90734863e-06,-7.1918169162176091e-15,-8.8817841970012523e-15,-7.1918169162176460286528244126721831e-15,-7.19181691621764603465085800860186948e-15
0.990464999999999999981,-7.16554976e-15,2.38418579e-06,-7.1654732934171564e-15,-1.3322676295501878e-14,-7.16547329341736488059025513527663979e-15,-7.1654732934173648819489329450227301e-15
0.990469999999999999995,-7.13925362e-15,1.43051147e-06,-7.1392124253775716e-15,-1.0658141036401503e-14,-7.13921242537737185366085603500920239e-15,-7.1392124253773718538340103552982947e-15
0.990475000000000000008,-7.11303964e-15,1.90734863e-06,-7.1130340953488781e-15,-7.1054273576010019e-15,-7.11303409534884676750810647313945267e-15,-7.11303409534884676409385912954367838e-15
0.990480000000000000021,-7.08690741e-15,-2.86102295e-06,-7.0869380870372288e-15,-1.0658141036401503e-14,-7.08693808703736894871421084760408585e-15,-7.08693808703736894955618729316585605e-15
0.990485000000000000034,-7.06085945e-15,1.43051147e-06,-7.0609241846024674e-15,-7.9936057773011271e-15,-7.06092418460220267739262831512188578e-15,-7.06092418460220267612356447789232196e-15
0.990489999999999999993,-7.03489238e-15,4.76837158e-07,-7.0349921726556797e-15,-5.3290705182007514e-15,-7.03499217265558337851910763504815892e-15,-7.03499217265558338297305619012479235e-15
0.990495000000000000006,-7.00900621e-15,-9.53674316e-07,-7.0091418362619296e-15,-8.8817841970012523e-15,-7.00914183626200315851693316190243334e-15,-7.00914183626200315638388032439856704e-15
0.990500000000000000019,-6.98351009e-15,1.43051147e-06,-6.9833729609372567e-15,-5.3290705182007514e-15,-6.98337296093749990181105070561305716e-15,-6.98337296093749990443204481135430609e-15
0.990505000000000000032,-6.95778697e-15,-5.7220459e-06,-6.9576853326491059e-15,-6.2172489379008766e-15,-6.95768533264894430385868348043120651e-15,-6.95768533264894430068773768753579439e-15
0.990509999999999999991,-6.93214602e-15,9.53674316e-07,-6.9320787378133208e-15,-1.0658141036401503e-14,-6.93207873781332933699330437110832666e-15,-6.93207873781332933793297779876973428e-15
0.990515000000000000004,-6.90658553e-15,-3.81469727e-06,-6.9065529632968852e-15,-3.5527136788005009e-15,-6.90655296329705879597580423988865126e-15,-6.90655296329705879103254500261515097e-15
0.990520000000000000017,-6.88110635e-15,2.38418579e-06,-6.8811077964154625e-15,-4.4408920985006262e-15,-6.88110779641523936666707076842438559e-15,-6.8811077964152393683459398612469038e-15
0.99052500000000000003,-6.85570637e-15,9.53674316e-07,-6.8557430249310274e-15,-1.1546319456101628e-14,-6.85574302493097066489309114099634299e-15,-6.85574302493097065679399904432180414e-15
0.990529999999999999989,-6.83038687e-15,-1.90734863e-06,-6.8304584370545303e-15,-4.4408920985006262e-15,-6.83045843705463768540699628014571705e-15,-6.83045843705463768927172300950507092e-15
0.990535000000000000002,-6.8051491e-15,2.86102295e-06,-6.8052538214429291e-15,-8.8817841970012523e-15,-6.80525382144320234995833769298291484e-15,-6.80525382144320235342164913963569689e-15
0.990540000000000000016,-6.77999052e-15,3.33786011e-06,-6.7801289671996181e-15,-6.2172489379008766e-15,-6.78012896719949854200595674448223401e-15,-6.78012896719949854749652467969789059e-15
0.990545000000000000029,-6.7552093e-15,0,-6.7550836638714803e-15,-6.2172489379008766e-15,-6.75508366387152514496960450181519506e-15,-6.75508366387152514528407493887301193e-15
0.990549999999999999988,-6.73020913e-15,-1.43051147e-06,-6.7301177014515343e-15,-9.7699626167013776e-15,-6.73011770145174146808369347073121466e-15,-6.73011770145174147244441897354706009e-15
0.990555000000000000001,-6.70528942e-15,-4.76837158e-07,-6.705230870376544e-15,-7.1054273576010019e-15,-6.7052308703763617905381111662165577e-15,-6.70523087037636179368986583303382736e-15
0.990560000000000000014,-6.68044636e-15,3.81469727e-06,-6.680422961524671e-15,-1.5099033134902129e-14,-6.68042296152465335615135358984494715e-15,-6.68042296152465335908324803290990936e-15
0.990565000000000000027,-6.65568378e-15,4.76837158e-06,-6.6556937662180912e-15,-1.1546319456101628e-14,-6.65569376621823240456193560490275087e-15,-6.65569376621823240730977002236992239e-15
0.990569999999999999986,-6.63100039e-15,-4.76837158e-07,-6.6310430762206069e-15,-1.2434497875801753e-14,-6.63104307622036256774686643899478226e-15,-6.63104307622036256634645142481291064e-15
0.990574999999999999999,-6.60639451e-15,2.38418579e-06,-6.606470683735333e-15,-8.8817841970012523e-15,-6.60647068373525240378866228138174819e-15,-6.60647068373525240055941892600582332e-15
0.990580000000000000012,-6.58186698e-15,2.86102295e-06,-6.5819763814072777e-15,-5.3290705182007514e-15,-6.58197638140735634542686582746751992e-15,-6.58197638140735634435641237276251583e-15
0.990585000000000000025,-6.55741779e-15,0,-6.5575599623204375e-15,-6.2172489379008766e-15,-6.55755996232067371774375565023975835e-15,-6.55755996232067371607232230642605256e-15
0.990589999999999999984,-6.5333358e-15,-1.90734863e-06,-6.5332212199981926e-15,-7.1054273576010019e-15,-6.53322121999805009911994638296751508e-15,-6.53322121999805009227446733734727127e-15
0.990594999999999999997,-6.50904162e-15,2.86102295e-06,-6.5089599484004598e-15,-1.0658141036401503e-14,-6.50895994840047783818348895304024295e-15,-6.50895994840047783465869598897957203e-15
0.99060000000000000001,-6.48482495e-15,1.43051147e-06,-6.4847759419262252e-15,-3.5527136788005009e-15,-6.48477594192639995015605786487511438e-15,-6.48477594192639995111540826515641503e-15
0.990605000000000000023,-6.46068578e-15,2.38418579e-06,-6.4606689954112161e-15,-8.8817841970012523e-15,-6.46066899541101211458869531510907783e-15,-6.46066899541101212022878224970070893e-15
0.990609999999999999982,-6.43662158e-15,9.53674316e-07,-6.4366389041256122e-15,-5.3290705182007514e-15,-6.43663890412556699452632551532550797e-15,-6.43663890412556699915854277154102653e-15
0.990614999999999999995,-6.41263699e-15,1.90734863e-06,-6.412685463776568e-15,-8.8817841970012523e-15,-6.41268546377667773019604970293058252e-15,-6.41268546377667773033487320473770564e-15
0.990620000000000000009,-6.38872737e-15,2.38418579e-06,-6.3888084705058879e-15,-2.6645352591003757e-15,-6.38880847050562477706245431023164584e-15,-6.38880847050562477616027116965250397e-15
0.990625000000000000022,-6.36489398e-15,-4.76837158e-07,-6.3650077208877676e-15,-2.6645352591003757e-15,-6.36500772088766087717034507182372536e-15,-6.36500772088766088016675433421521622e-15
0.990630000000000000035,-6.34142058e-15,-2.38418579e-06,-6.3412830119312678e-15,-1.0658141036401503e-14,-6.34128301193131807347703226691136765e-15,-6.34128301193131807736252704320923877e-15
0.990634999999999999994,-6.31773966e-15,-1.43051147e-06,-6.3176341410775107e-15,-7.1054273576010019e-15,-6.31763414107771545789976397277765561e-15,-6.31763414107771545646169723633401144e-15
0.990640000000000000007,-6.29413327e-15,2.86102295e-06,-6.294060906200032e-15,-7.9936057773011271e-15,-6.29406090619986637686954028680735574e-15,-6.29406090619986637977212102682184302e-15
0.99064500000000000002,-6.27060354e-15,0,-6.2705631056020004e-15,-7.9936057773011271e-15,-6.2705631056019889379622555038505006e-15,-6.27056310560198893864555385061096994e-15
0.990650000000000000033,-6.24714962e-15,4.76837158e-07,-6.2471405380186724e-15,-8.8817841970012523e-15,-6.24714053801881468919148332696972924e-15,-6.24714053801881469253903517761402265e-15
0.990654999999999999992,-6.2237694e-15,-2.38418579e-06,-6.2237930026151224e-15,-1.3322676295501878e-14,-6.22379300261489957136801243550860683e-15,-6.22379300261489956819929884771022489e-15
0.990660000000000000005,-6.20046498e-15,-3.81469727e-06,-6.2005202989840016e-15,-6.2172489379008766e-15,-6.20052029898393408590076174584933461e-15,-6.20052029898393408091984298243057257e-15
0.990665000000000000018,-6.17723722e-15,-2.86102295e-06,-6.1773222271479755e-15,-9.7699626167013776e-15,-6.17732222714805672943793762033320264e-15,-6.1773222271480567328120361578272759e-15
0.990670000000000000031,-6.1540823e-15,-4.76837158e-07,-6.1541985875569324e-15,-6.2172489379008766e-15,-6.15419858755716563227437710103070115e-15,-6.15419858755716562689472309700790731e-15
0.99067499999999999999,-6.13127467e-15,3.81469727e-06,-6.131149181088361e-15,-7.1054273576010019e-15,-6.13114918108823244867413730487902661e-15,-6.13114918108823245084803393672454282e-15
0.990680000000000000003,-6.10826841e-15,9.53674316e-07,-6.108173809044591e-15,-1.1546319456101628e-14,-6.10817380904461548047952577785896323e-15,-6.1081738090446154839355257007568789e-15
0.990685000000000000016,-6.08533584e-15,-2.38418579e-06,-6.0852722731552046e-15,-1.1546319456101628e-14,-6.08527227315537603367086316901936802e-15,-6.08527227315537603054088082706537902e-15
0.99069000000000000003,-6.06247738e-15,-1.90734863e-06,-6.0624443755747766e-15,-1.7763568394002505e-15,-6.06244437557459300944924977494660297e-15,-6.06244437557459300789334699421757856e-15
0.990694999999999999988,-6.03969135e-15,-9.53674316e-07,-6.0396899188807138e-15,-5.3290705182007514e-15,-6.0396899188806797262914426435134086e-15,-6.03968991888067971856810586069474158e-15
0.990700000000000000002,-6.01698028e-15,0,-6.0170087060755864e-15,-6.2172489379008766e-15,-6.0170087060756999929292009222802147e-15,-6.01700870607569999128162004518515765e-15
0.990705000000000000015,-5.99434078e-15,2.38418579e-06,-5.9944005405849274e-15,-3.5527136788005009e-15,-5.99440054058468738073446494759449388e-15,-5.99440054058468738468596366033733944e-15
0.990710000000000000028,-5.9717754e-15,-9.53674316e-07,-5.9718652262550546e-15,-7.1054273576010019e-15,-5.97186522625496276103959818642400433e-15,-5.97186522625496276105604791715679429e-15
0.990714999999999999987,-5.94928202e-15,-1.90734863e-06,-5.9494025673553986e-15,-3.5527136788005009e-15,-5.94940256735545405269319466936378036e-15,-5.94940256735545405399623937534187959e-15
0.99072,-5.9271283e-15,-1.43051147e-06,-5.9270123685758138e-15,0,-5.9270123685760152379731174756027755e-15,-5.92701236857601524112309715056869792e-15
0.990725000000000000013,-5.90478018e-15,-2.86102295e-06,-5.9046944350268955e-15,-1.7763568394002505e-15,-5.90469443502674854470213711342769562e-15,-5.90469443502674854922892878131264814e-15
0.990730000000000000026,-5.88250321e-15,-1.90734863e-06,-5.8824485722373273e-15,-5.3290705182007514e-15,-5.88244857223732492336888013640996883e-15,-5.88244857223732492456765219164791985e-15
0.990734999999999999985,-5.86029951e-15,4.76837158e-07,-5.860274586156164e-15,-8.8817841970012523e-15,-5.86027458615630671395262206059052879e-15,-5.86027458615630671564897776610353599e-15
0.990739999999999999998,-5.83816612e-15,3.33786011e-06,-5.8381722831506714e-15,-6.2172489379008766e-15,-5.83817228315046959833456779788394796e-15,-5.83817228315046960106805222472294097e-15
0.990745000000000000011,-5.81610684e-15,3.81469727e-06,-5.8161414700041853e-15,-7.1054273576010019e-15,-5.81614147000412768604723549173276754e-15,-5.81614147000412768510467502624911992e-15
