x,float_direct,float_expanded,double_direct,double_expanded,quad_direct,quad_expanded
0.99990450000000000001,-7.23766218e-29,9.53674316e-07,-7.244753295384518e-29,3.5527136788005009e-15,-7.24475329537064405640943568988543301e-29,-7.24488622759812834259185558529827619e-29
0.999904549999999999984,-7.20609619e-29,-2.38418579e-06,-7.2182435109805241e-29,-4.4408920985006262e-15,-7.21824351098216032752444598134156609e-29,-7.21838543156335997725380532880830759e-29
0.999904600000000000012,-7.20609619e-29,-2.38418579e-06,-7.1918169162006194e-29,6.2172489379008766e-15,-7.19181691621763973516717031990398946e-29,-7.19188463552859161191575507231833899e-29
0.999904649999999999986,-7.17464816e-29,0,-7.1654732934434364e-29,1.7763568394002505e-15,-7.16547329341737200981835965412937016e-29,-7.16538383949382324657770481582837039e-29
0.999904700000000000015,-7.1433181e-29,2.38418579e-06,-7.1392124253880513e-29,8.8817841970012523e-16,-7.13921242537736417828793656909163804e-29,-7.13888304345905488123965455933840179e-29
0.999904749999999999989,-7.11210479e-29,-9.53674316e-07,-7.1130340953442322e-29,8.8817841970012523e-16,-7.11303409534885271847478266044132987e-29,-7.11269039621538847363809325931924678e-29
0.999904800000000000017,-7.08100885e-29,-2.38418579e-06,-7.0869380870175588e-29,-3.5527136788005009e-15,-7.08693808703736019158613079902083564e-29,-7.08680589776282402377302091577090536e-29
0.999904849999999999991,-7.05002966e-29,1.90734863e-06,-7.0609241846249619e-29,2.6645352591003757e-15,-7.06092418460220746457524283659730776e-29,-7.06092139931025957390794857222256393e-29
0.999904900000000000019,-7.05002966e-29,1.90734863e-06,-7.0349921726631541e-29,2.6645352591003757e-15,-7.03499217265557327287685291923417379e-29,-7.0353450496487970817793651851450361e-29
0.999904949999999999994,-7.01916664e-29,-1.90734863e-06,-7.0091418362544784e-29,-1.7763568394002505e-15,-7.0091418362620065164519763774809084e-29,-7.00915240240513067417780388512588109e-29
0.999905000000000000022,-6.98841916e-29,4.76837158e-07,-6.9833729609149757e-29,-1.7763568394002505e-15,-6.98337296093748874397590361619549476e-29,-6.98295975516146426657624258510672607e-29
0.999905049999999999996,-6.95778725e-29,9.53674316e-07,-6.9576853326684667e-29,8.8817841970012523e-16,-6.95768533264894652838792505598096778e-29,-6.95769155429110373218414815450001183e-29
0.999905100000000000024,-6.92727089e-29,-4.76837158e-07,-6.9320787378178616e-29,-7.1054273576010019e-15,-6.93207873781331686349978158923004497e-29,-6.9318070558385392823190758109516704e-29
0.999905149999999999998,-6.89686948e-29,0,-6.9065529632866956e-29,0,-6.90655296329705962491673344943144569e-29,-6.90653885496817874792698138034495616e-29
0.999905200000000000027,-6.86658123e-29,-1.43051147e-06,-6.8811077963900783e-29,-3.5527136788005009e-15,-6.88110779641522587006568079344506647e-29,-6.88065435651561429806190903679661474e-29
0.999905250000000000001,-6.86658123e-29,-1.43051147e-06,-6.8557430249473332e-29,-1.7763568394002505e-15,-6.85574302493097039032274617304112205e-29,-6.85631060201855963687928147560234125e-29
0.999905300000000000029,-6.83640852e-29,9.53674316e-07,-6.8304584370562129e-29,-8.8817841970012523e-15,-6.83045843705462290549148768962227791e-29,-6.83073425235709714475069808852481342e-29
0.999905350000000000003,-6.80634897e-29,9.53674316e-07,-6.8052538214300775e-29,-8.8817841970012523e-15,-6.80525382144320071294100512030455728e-29,-6.80515790269563465262211470144728558e-29
0.999905400000000000032,-6.77640256e-29,-4.76837158e-07,-6.7801289671717681e-29,4.4408920985006262e-15,-6.78012896719948276759577850107364604e-29,-6.77988970182527411823002027084057134e-29
0.999905450000000000006,-6.74656991e-29,1.90734863e-06,-6.7550836638848055e-29,-3.5527136788005009e-15,-6.75508366387152243385724671038572549e-29,-6.75523779853711749931090375317548427e-29
0.999905500000000000034,-6.7168492e-29,2.38418579e-06,-6.7301177014504275e-29,7.1054273576010019e-15,-6.73011770145172444219781647745187274e-29,-6.72996959766675696491880932256877002e-29
0.999905550000000000008,-6.7168492e-29,2.38418579e-06,-6.7052308703605434e-29,2.6645352591003757e-15,-6.70523087037635774960789914246572704e-29,-6.70531769437860034599969280490368295e-29
0.999905600000000000036,-6.68724104e-29,-9.53674316e-07,-6.680422961549421e-29,1.7763568394002505e-15,-6.68042296152463536391754916550705116e-29,-6.68066579109044372708057628723859588e-29
0.999905650000000000011,-6.65774482e-29,1.43051147e-06,-6.655693766228508e-29,1.7763568394002505e-15,-6.65569376621822731848007965704604387e-29,-6.65601388780228710816145976957350881e-29
0.999905699999999999985,-6.62835994e-29,3.81469727e-06,-6.6310430762162345e-29,8.8817841970012523e-16,-6.63104307622037003922457895375752195e-29,-6.63074568693192657376936533896679457e-29
0.999905750000000000013,-6.59908641e-29,-1.43051147e-06,-6.6064706837168112e-29,-6.2172489379008766e-15,-6.60647068373524602001159180419872459e-29,-6.60671008122597387032322673424333467e-29
0.999905799999999999987,-6.56992362e-29,9.53674316e-07,-6.5819763814289983e-29,-3.5527136788005009e-15,-6.58197638140736270891115166071146358e-29,-6.5820581779378172514041102165782476e-29
0.999905850000000000015,-6.56992362e-29,9.53674316e-07,-6.5575599623280135e-29,-4.4408920985006262e-15,-6.55755996232066631729092271875494509e-29,-6.55771442344076259022148265538397412e-29
0.99990589999999999999,-6.54087156e-29,-9.53674316e-07,-6.5332212199911794e-29,2.6645352591003757e-15,-6.53322121999805510487574408056597351e-29,-6.53337066894370792903885509418970064e-29
0.999905950000000000018,-6.51193025e-29,1.43051147e-06,-6.5089599483794847e-29,-1.7763568394002505e-15,-6.50895994840046917165724040242336697e-29,-6.50902691444665326785622753299542716e-29
