x,rel_direct_f,rel_expand_f,rel_horner_f,rel_direct_d,rel_expand_d,rel_horner_d,rel_direct_q,rel_expand_q,rel_horner_q
0.70660000000000001,2.64841893185676332746155809274018662e-07,0.210459440898719425166122605857588178,0.4122026810485059960271430401671862,4.07096229801540986172035032650901063e-17,4.83429590288150119625513036247792818e-10,3.3858055770745990097936972568557431e-10,0,1.16702926414877023698287227850222387e-27,6.57757727999072292722432392914738179e-28
0.70669999999999999,9.72247496331659067941701920487093166e-07,0.797567864352829274452041556536407539,0.291487525234902460582145447877426483,9.71657741088153983774330409913588174e-17,5.65331288438315754386244811138624495e-10,1.06073666470574237243134441864766423e-09,0,9.72690528607969703009089832956555484e-28,2.33294376169570816678863208786465326e-28
0.70679999999999998,6.99651870390726021947621078564124015e-07,0.0156180982377672709040065499897623081,0.307608301481125361288908433111818952,6.08384976642475737104978769182220654e-17,1.42553722065254086977519606623989248e-09,1.05736644229925180075322436131637467e-09,0,9.93113964984882388492278355339117256e-28,8.62224550801828526684831313380478504e-30
0.70689999999999997,4.17615141681982935385140073510132787e-08,0.630541622119832588769739972648794661,0.401285498127873971311111103793020707,1.68028168765134224914022363800828804e-16,5.70568159187789566211633146300776176e-10,7.81899538112670529653133748669622864e-10,0,3.85978197553906789604431153397627578e-28,8.7990608492388622082199119213919251e-28
0.70699999999999996,6.00654266215631094937098685236859368e-07,0.284199615187699412485261007080773864,0.373674663289236985924603381195677131,1.17382683167419877815610983004293984e-16,1.41784295773548073348687168154288961e-09,1.89155371954615300655628682888331726e-09,0,3.1227468214491362905897229534053256e-28,1.0576791569167293165620738295292039e-28
0.70709999999999995,9.5411770778474222202935861278190845e-07,0.128675399737539994069344641656253842,0.398018392856725674472256431142405349,8.71296605222148956270626380459786678e-17,1.1925907602042993114310161149598164e-09,9.36498410524555377390619070105675954e-11,0,6.1102113522995263443980186200351311e-28,7.14627581488878382805187868127349712e-28
0.70719999999999994,4.37147863021381625437135290884623925e-07,0.0733795584904293475498380219511316428,0.0167085399896677992161499481369527809,8.55231216258630980930499498817987831e-17,8.63717106398052527646835748953799194e-10,5.0414105003220887782898702415609419e-10,0,1.0825594826777308128304656077290284e-28,8.74637807218734609377959016435106039e-29
0.70729999999999993,2.72104551508427476603312292048083728e-07,0.173519038633856810985964301946269361,0.355945327241328669476152317119401834,7.98577794681136159329733189810388277e-17,1.33861235339334029469482305297413501e-09,8.26226206385325567446331095433254732e-10,0,2.82223450636630077622135152840487531e-28,4.89719116251543639774363217965109655e-28
0.70739999999999992,8.50168488303639705537524313296393817e-07,0.792672520086443096880406193104466424,0.710451709286844450736648906888151761,3.66487207628999805115096578963243078e-16,1.33246268916984357617344503929813601e-12,3.875099874524352877647269252761517e-10,0,7.80857980400302282153032732637323332e-29,2.66498328131063414660066505577925849e-28
0.70749999999999991,6.1799969478761700873200000913481331e-07,0.0401869164265182361349227155114127265,0.219859812680111322898807963366440451,1.80036437108942986603285051211661443e-16,4.50022457158251087379683373546972195e-10,1.51564696995469968669252432241789367e-09,0,7.70171101860598493946981057085108075e-28,1.40036332649389856188027957670612719e-27
0.70760000000000001,1.01219661484018834797003655229316784e-07,0.252499768434567870486709912687220042,0.00460918926522631278621524246787440493,1.03530068169806357330296076648888382e-16,9.02268906254408567615153276820499203e-10,9.50872294131232417532492667301359689e-10,0,8.06425755294876216783704403042477788e-28,5.00432533115083345437629007259129902e-28
0.7077,4.94289822291594493997057778370757078e-07,0.570989189545124572051517538539990115,0.502520089977377218850352779462336448,3.79619590946434648233269876069958549e-17,4.21195001964366290546234450366901308e-11,6.65044618081074523885871586227099484e-11,0,9.94552770809167353805328446767931023e-29,6.705210095564580339553688951103556e-28
0.70779999999999998,9.64327896545504362438502568757076225e-07,0.156007522630563875870798632583474273,0.0935850106646715064194874358152304032,1.68250583928858582055911942279848749e-16,1.10294525498840849661475858044875421e-09,1.51891048994908309885261833725983307e-09,0,4.25249624616770022096327959675155682e-28,2.96335033659720704780284920402622015e-28
0.70789999999999997,4.03975869113487474394776061257662601e-07,0.0509326548300996713178611826016368935,0.159971199652100401722614110153554913,2.28426962884547024258849125639015953e-16,1.23760219931364704361221275070896254e-09,1.8643932614336126003699470763359381e-10,0,6.05547360634007292278350602923612825e-28,1.15742877061160617575615741723792975e-28
