2009.500000 1582.131040
2009.553125 1584.802445
2009.606250 1587.433996
2009.659375 1590.025694
2009.712500 1592.577538
2009.765625 1595.089529
2009.818750 1597.561666
2009.871875 1599.993949
2009.925000 1602.386378
2009.978125 1604.738954
2010.031250 1607.051677
2010.084375 1609.324545
2010.137500 1611.557561
2010.190625 1613.750722
2010.243750 1615.904030
2010.296875 1618.017484
2010.350000 1620.091085
2010.403125 1622.124831
2010.456250 1624.118725
2010.509375 1626.072764
2010.562500 1627.986950
2010.615625 1629.861283
2010.668750 1631.695762
2010.721875 1633.490387
2010.775000 1635.245158
2010.828125 1636.960076
2010.881250 1638.635140
2010.934375 1640.270351
2010.987500 1641.865708
2011.040625 1643.421211
2011.093750 1644.936861
2011.146875 1646.412657
2011.200000 1647.848599
2011.253125 1649.244688
2011.306250 1650.600923
2011.359375 1651.917305
2011.412500 1653.193833
2011.465625 1654.430507
2011.518750 1655.627328
2011.571875 1656.784295
2011.625000 1657.901408
2011.678125 1658.978668
2011.731250 1660.016074
2011.784375 1661.013627
2011.837500 1661.971325
2011.890625 1662.889171
2011.943750 1663.767162
2011.996875 1664.605300
2012.050000 1665.403585
2012.103125 1666.162015
2012.156250 1666.880592
2012.209375 1667.559316
2012.262500 1668.198186
2012.315625 1668.797202
2012.368750 1669.356364
2012.421875 1669.875673
2012.475000 1670.355128
2012.528125 1670.794730
2012.581250 1671.194478
2012.634375 1671.554372
2012.687500 1671.874413
2012.740625 1672.154600
2012.793750 1672.394934
2012.846875 1672.595414
2012.900000 1672.756040
2012.953125 1672.876813
2013.006250 1672.957731
2013.059375 1672.998797
2013.112500 1673.000008
2013.165625 1672.961367
2013.218750 1672.882871
2013.271875 1672.764522
2013.325000 1672.606319
2013.378125 1672.408262
2013.431250 1672.170352
2013.484375 1671.892589
2013.537500 1671.574971
2013.590625 1671.217500
2013.643750 1670.820176
2013.696875 1670.382997
2013.750000 1669.905966
2013.803125 1669.389080
2013.856250 1668.832341
2013.909375 1668.235748
2013.962500 1667.599302
2014.015625 1666.923002
2014.068750 1666.206848
2014.121875 1665.450841
2014.175000 1664.654980
2014.228125 1663.819265
