2010.000000 -2713199.000000
2010.050000 -2634235.415757
2010.100000 -2557222.483165
2010.150000 -2482120.435112
2010.200000 -2408890.146186
2010.250000 -2337493.124992
2010.300000 -2267891.506547
2010.350000 -2200048.044723
2010.400000 -2133926.104760
2010.450000 -2069489.655832
2010.500000 -2006703.263672
2010.550000 -1945532.083259
2010.600000 -1885941.851566
2010.650000 -1827898.880359
2010.700000 -1771370.049062
2010.750000 -1716322.797676
2010.800000 -1662725.119759
2010.850000 -1610545.555461
2010.900000 -1559753.184614
2010.950000 -1510317.619889
2011.000000 -1462209.000000
2011.050000 -1415397.982968
2011.100000 -1369855.739445
2011.150000 -1325553.946087
2011.200000 -1282464.778993
2011.250000 -1240560.907188
2011.300000 -1199815.486176
2011.350000 -1160202.151532
2011.400000 -1121695.012562
2011.450000 -1084268.646015
2011.500000 -1047898.089844
2011.550000 -1012558.837028
2011.600000 -978226.829448
2011.650000 -944878.451808
2011.700000 -912490.525626
2011.750000 -881040.303261
2011.800000 -850505.462006
2011.850000 -820864.098228
2011.900000 -792094.721564
2011.950000 -764176.249166
2012.000000 -737088.000000
2012.050000 -710809.689201
2012.100000 -685321.422471
2012.150000 -660603.690541
2012.200000 -636637.363671
2012.250000 -613403.686211
2012.300000 -590884.271208
2012.350000 -569061.095069
2012.400000 -547916.492267
2012.450000 -527433.150103
2012.500000 -507594.103516
2012.550000 -488382.729941
2012.600000 -469782.744225
2012.650000 -451778.193578
2012.700000 -434353.452587
2012.750000 -417493.218269
2012.800000 -401182.505180
2012.850000 -385406.640566
2012.900000 -370151.259569
2012.950000 -355402.300471
2013.000000 -341146.000000
2013.050000 -327368.888668
2013.100000 -314057.786169
2013.150000 -301199.796814
2013.200000 -288782.305021
2013.250000 -276792.970848
2013.300000 -265219.725568
2013.350000 -254050.767301
2013.400000 -243274.556677
2013.450000 -232879.812562
2013.500000 -222855.507812
2013.550000 -213190.865088
2013.600000 -203875.352699
2013.650000 -194898.680509
2013.700000 -186250.795871
2013.750000 -177921.879616
2013.800000 -169902.342083
2013.850000 -162182.819189
2013.900000 -154754.168552
2013.950000 -147607.465644
2014.000000 -140734.000000
2014.050000 -134125.271460
2014.100000 -127772.986462
2014.150000 -121669.054369
2014.200000 -115805.583844
2014.250000 -110174.879265
2014.300000 -104769.437182
2014.350000 -99581.942814
2014.400000 -94605.266591
2014.450000 -89832.460730
2014.500000 -85256.755859
2014.550000 -80871.557681
2014.600000 -76670.443668
2014.650000 -72647.159813
2014.700000 -68795.617401
2014.750000 -65109.889839
2014.800000 -61584.209513
2014.850000 -58212.964686
2014.900000 -54990.696440
2014.950000 -51912.095649
2015.000000 -48972.000000
2015.050000 -46165.391041
2015.100000 -43487.391277
2015.150000 -40933.261296
2015.200000 -38498.396938
2015.250000 -36178.326500
2015.300000 -33968.707973
2015.350000 -31865.326324
2015.400000 -29864.090808
2015.450000 -27961.032320
2015.500000 -26152.300781
2015.550000 -24434.162560
2015.600000 -22802.997934
2015.650000 -21255.298580
2015.700000 -19787.665103
2015.750000 -18396.804604
2015.800000 -17079.528271
2015.850000 -15832.749021
2015.900000 -14653.479156
2015.950000 -13538.828075
2016.000000 -12486.000000
2016.050000 -11492.291749
2016.100000 -10555.090537
2016.150000 -9671.871808
2016.200000 -8840.197105
2016.250000 -8057.711967
2016.300000 -7322.143867
2016.350000 -6631.300169
2016.400000 -5983.066130
2016.450000 -5375.402924
2016.500000 -4806.345703
2016.550000 -4274.001690
2016.600000 -3776.548296
2016.650000 -3312.231274
2016.700000 -2879.362902
2016.750000 -2476.320198
2016.800000 -2101.543158
2016.850000 -1753.533032
2016.900000 -1430.850627
2016.950000 -1132.114635
2017.000000 -856.000000
2017.050000 -601.236299
2017.100000 -366.606169
2017.150000 -150.943745
2017.200000 46.866857
2017.250000 227.893044
2017.300000 393.155210
2017.350000 543.628186
2017.400000 680.242644
2017.450000 803.886497
2017.500000 915.406250
2017.550000 1015.608341
2017.600000 1105.260447
2017.650000 1185.092766
2017.700000 1255.799276
2017.750000 1318.038963
2017.800000 1372.437028
2017.850000 1419.586066
2017.900000 1460.047224
2017.950000 1494.351330
2018.000000 1523.000000
2018.050000 1546.466720
2018.100000 1565.197904
2018.150000 1579.613929
2018.200000 1590.110147
2018.250000 1597.057869
2018.300000 1600.805335
2018.350000 1601.678652
2018.400000 1599.982715
2018.450000 1596.002102
2018.500000 1590.001953
2018.550000 1582.228818
2018.600000 1572.911493
2018.650000 1562.261826
2018.700000 1550.475508
2018.750000 1537.732841
2018.800000 1524.199485
2018.850000 1510.027184
2018.900000 1495.354470
2018.950000 1480.307357
2019.000000 1465.000000
2019.050000 1449.535344
2019.100000 1434.005755
2019.150000 1418.493625
2019.200000 1403.071964
2019.250000 1387.804970
2019.300000 1372.748582
2019.350000 1357.951016
2019.400000 1343.453281
2019.450000 1329.289678
2019.500000 1315.488281
2019.550000 1302.071404
2019.600000 1289.056044
2019.650000 1276.454316
2019.700000 1264.273868
2019.750000 1252.518272
2019.800000 1241.187415
2019.850000 1230.277857
2019.900000 1219.783188
2019.950000 1209.694358
2020.000000 1200.000000
2020.050000 1190.686735
2020.100000 1181.739461
2020.150000 1173.141630
2020.200000 1164.875510
2020.250000 1156.922432
2020.300000 1149.263026
2020.350000 1141.877438
2020.400000 1134.745544
2020.450000 1127.847135
2020.500000 1121.162109
2020.550000 1114.670632
2020.600000 1108.353298
2020.650000 1102.191274
2020.700000 1096.166431
2020.750000 1090.261467
2020.800000 1084.460017
2020.850000 1078.746748
2020.900000 1073.107452
2020.950000 1067.529117
2021.000000 1062.000000
2021.050000 1056.509678
2021.100000 1051.049095
2021.150000 1045.610603
2021.200000 1040.187983
2021.250000 1034.776466
2021.300000 1029.372741
2021.350000 1023.974955
2021.400000 1018.582702
2021.450000 1013.197010
2021.500000 1007.820312
2021.550000 1002.456415
2021.600000 997.110456
2021.650000 991.788858
2021.700000 986.499271
2021.750000 981.250511
2021.800000 976.052490
2021.850000 970.916141
2021.900000 965.853336
2021.950000 960.876796
2022.000000 956.000000
2022.050000 951.237083
2022.100000 946.602734
2022.150000 942.112082
2022.200000 937.780585
2022.250000 933.623909
2022.300000 929.657804
2022.350000 925.897976
2022.400000 922.359956
2022.450000 919.058963
2022.500000 916.009766
2022.550000 913.226538
2022.600000 910.722719
2022.650000 908.510857
2022.700000 906.602465
2022.750000 905.007866
2022.800000 903.736036
2022.850000 902.794449
2022.900000 902.188917
2022.950000 901.923431
2023.000000 902.000000
2023.050000 902.418488
2023.100000 903.176451
2023.150000 904.268976
2023.200000 905.688515
2023.250000 907.424721
2023.300000 909.464289
2023.350000 911.790789
2023.400000 914.384507
2023.450000 917.222281
2023.500000 920.277344
2023.550000 923.519163
2023.600000 926.913285
2023.650000 930.421180
2023.700000 934.000087
2023.750000 937.602867
2023.800000 941.177853
2023.850000 944.668705
2023.900000 948.014268
2023.950000 951.148432
2024.000000 954.000000
2024.050000 956.492553
2024.100000 958.544323
2024.150000 960.068073
2024.200000 960.970972
2024.250000 961.154488
2024.300000 960.514270
2024.350000 958.940054
2024.400000 956.315553
2024.450000 952.518374
2024.500000 947.419922
2024.550000 940.885325
2024.600000 932.773356
2024.650000 922.936363
2024.700000 911.220211
2024.750000 897.464226
2024.800000 881.501143
2024.850000 863.157073
2024.900000 842.251466
2024.950000 818.597086
2025.000000 792.000000
2025.050000 762.259563
2025.100000 729.168423
2025.150000 692.512532
2025.200000 652.071158
2025.250000 607.616920
2025.300000 558.915824
2025.350000 505.727307
2025.400000 447.804296
2025.450000 384.893278
2025.500000 316.734375
2025.550000 243.061435
2025.600000 163.602130
2025.650000 78.078068
2025.700000 -13.795086
2025.750000 -112.307472
2025.800000 -217.754895
2025.850000 -330.438663
2025.900000 -450.665416
2025.950000 -578.746946
2026.000000 -715.000000
